file,frame,object_id,x,y,width,height
PETS2009-S2L2-cropped.xml,57,10,368.6134,153.5273,25.726,69.9223
PETS2009-S2L2-cropped.xml,57,11,228.8002,295.5612,37.2379,97.0725
PETS2009-S2L2-cropped.xml,57,13,243.8365,198.0699,25.4113,78.0481
PETS2009-S2L2-cropped.xml,57,14,323.0289,163.2932,20.9211,61.3734
PETS2009-S2L2-cropped.xml,57,15,191.9874,284.2113,35.7815,105.6436
PETS2009-S2L2-cropped.xml,57,18,549.3868,178.7863,26.7491,78.4959
PETS2009-S2L2-cropped.xml,57,20,341.303,196.0857,24.7358,77.782
PETS2009-S2L2-cropped.xml,57,21,371.1194,192.0414,21.6568,65.9648
PETS2009-S2L2-cropped.xml,57,22,352.2187,256.4038,30.39,94.905
PETS2009-S2L2-cropped.xml,57,23,393.8793,232.7491,24.8889,80.6768
PETS2009-S2L2-cropped.xml,57,25,428.3695,261.6475,35.0091,92.255
PETS2009-S2L2-cropped.xml,57,27,219.4589,214.8999,25.0531,77.5668
PETS2009-S2L2-cropped.xml,57,29,374.4778,251.1372,27.985,88.105
PETS2009-S2L2-cropped.xml,57,30,616.5992,252.5545,31.3508,99.8128
PETS2009-S2L2-cropped.xml,57,32,504.0927,282.3898,33.9787,103.186
PETS2009-S2L2-cropped.xml,57,33,530.2325,280.0296,31.27,93.095
PETS2009-S2L2-cropped.xml,57,34,379.5802,282.6256,32.7218,108.9111
PETS2009-S2L2-cropped.xml,57,35,159.134,224.3888,31.0678,86.2955
PETS2009-S2L2-cropped.xml,57,37,669.7399,207.0934,28.4624,80.1569
PETS2009-S2L2-cropped.xml,57,38,575.8825,146.6746,20.7249,61.46
PETS2009-S2L2-cropped.xml,57,39,541.4912,152.3275,33.4322,65.505
PETS2009-S2L2-cropped.xml,57,40,345.4214,211.7256,25.8977,79.4901
PETS2009-S2L2-cropped.xml,57,41,578.3197,155.1847,24.46,61.2
PETS2009-S2L2-cropped.xml,58,1,222.5637,234.0008,29.8854,76.0199
PETS2009-S2L2-cropped.xml,58,2,575.6042,189.4579,28.0137,82.5863
PETS2009-S2L2-cropped.xml,58,3,549.0449,187.1067,36.6471,76.055
PETS2009-S2L2-cropped.xml,58,5,436.4951,174.9587,21.735,70.7492
PETS2009-S2L2-cropped.xml,58,6,492.8958,155.0126,30.025,62.385
PETS2009-S2L2-cropped.xml,58,7,487.2502,137.927,23.2727,56.5286
PETS2009-S2L2-cropped.xml,58,8,320.6885,187.814,27.3204,74.041
PETS2009-S2L2-cropped.xml,58,9,287.71,195.3213,21.4414,69.5899
PETS2009-S2L2-cropped.xml,58,10,372.4582,154.4046,25.1926,70.0396
PETS2009-S2L2-cropped.xml,58,11,232.8214,297.1374,37.8353,97.5344
PETS2009-S2L2-cropped.xml,58,13,248.1552,199.08,25.7579,78.16
PETS2009-S2L2-cropped.xml,58,14,327.1284,163.8894,21.3496,61.1574
PETS2009-S2L2-cropped.xml,58,15,197.3459,282.2542,36.8227,105.935
PETS2009-S2L2-cropped.xml,58,18,549.9727,177.6043,26.6556,78.1867
PETS2009-S2L2-cropped.xml,58,20,345.9087,196.8204,24.6719,77.9258
PETS2009-S2L2-cropped.xml,58,21,377.4409,191.7013,21.7514,65.668
PETS2009-S2L2-cropped.xml,58,22,357.6338,257.5829,30.4033,95.26
PETS2009-S2L2-cropped.xml,58,23,399.391,234.2451,24.9196,81.5243
PETS2009-S2L2-cropped.xml,58,25,433.4793,263.0069,35.3123,92.55
PETS2009-S2L2-cropped.xml,58,27,224.0711,215.6829,25.1407,77.8396
PETS2009-S2L2-cropped.xml,58,29,379.3924,252.2198,28.4642,88.8353
PETS2009-S2L2-cropped.xml,58,30,623.3767,254.3695,30.9292,100.7551
PETS2009-S2L2-cropped.xml,58,32,508.9319,283.3439,34.2107,103.2759
PETS2009-S2L2-cropped.xml,58,33,534.9628,281.1088,31.345,92.6929
PETS2009-S2L2-cropped.xml,58,34,378.5542,282.4882,32.4618,109.0474
PETS2009-S2L2-cropped.xml,58,35,164.6859,224.6651,31.0558,86.6427
PETS2009-S2L2-cropped.xml,58,37,670.3371,209.3378,28.46,80.6908
PETS2009-S2L2-cropped.xml,58,38,579.7594,145.9624,20.1065,61.4117
PETS2009-S2L2-cropped.xml,58,39,547.0675,151.6192,31.6042,65.3483
PETS2009-S2L2-cropped.xml,58,40,350.6384,211.8083,26.1153,79.5654
PETS2009-S2L2-cropped.xml,58,41,571.9366,155.3436,24.6,61.1522
PETS2009-S2L2-cropped.xml,59,1,226.9429,234.7765,29.8951,76.2874
PETS2009-S2L2-cropped.xml,59,2,575.8986,188.41,28.0247,82.4341
PETS2009-S2L2-cropped.xml,59,3,542.94,188.3071,37.5437,76.2488
PETS2009-S2L2-cropped.xml,59,5,438.3825,175.5674,21.985,71.2231
PETS2009-S2L2-cropped.xml,59,6,498.2842,154.8595,29.975,61.8138
PETS2009-S2L2-cropped.xml,59,7,492.7162,138.2962,23.1787,56.6713
PETS2009-S2L2-cropped.xml,59,8,323.3024,188.3264,27.5052,74.3795
PETS2009-S2L2-cropped.xml,59,9,289.5476,196.4308,21.6653,70.0445
PETS2009-S2L2-cropped.xml,59,10,376.2982,155.2434,24.7407,70.0539
PETS2009-S2L2-cropped.xml,59,11,236.9891,298.7245,38.4745,98.0034
PETS2009-S2L2-cropped.xml,59,13,252.5004,200.0927,26.11,78.2653
PETS2009-S2L2-cropped.xml,59,14,331.2129,164.5175,21.7938,60.915
PETS2009-S2L2-cropped.xml,59,15,202.9881,280.3377,37.6928,106.061
PETS2009-S2L2-cropped.xml,59,18,550.5541,176.4568,26.5325,77.8873
PETS2009-S2L2-cropped.xml,59,20,350.5149,197.555,24.6081,78.07
PETS2009-S2L2-cropped.xml,59,21,383.6891,191.3516,21.8562,65.3441
PETS2009-S2L2-cropped.xml,59,22,363.0483,258.7625,30.4167,95.615
PETS2009-S2L2-cropped.xml,59,23,404.9556,235.7539,25.1161,82.2811
PETS2009-S2L2-cropped.xml,59,25,438.6355,264.3339,35.6071,92.836
PETS2009-S2L2-cropped.xml,59,27,228.8531,216.5126,25.3547,78.1344
PETS2009-S2L2-cropped.xml,59,29,384.3114,253.3049,28.9235,89.5496
PETS2009-S2L2-cropped.xml,59,30,630.1468,256.186,30.5204,101.6904
PETS2009-S2L2-cropped.xml,59,32,513.8822,284.2392,34.43,103.3259
PETS2009-S2L2-cropped.xml,59,33,539.9203,281.9892,31.42,92.2912
PETS2009-S2L2-cropped.xml,59,34,377.7117,282.3801,32.1992,109.1421
PETS2009-S2L2-cropped.xml,59,35,169.8109,224.9007,31.0442,86.9668
PETS2009-S2L2-cropped.xml,59,37,670.9548,211.5763,28.4541,81.2215
PETS2009-S2L2-cropped.xml,59,38,583.6087,145.2563,19.5286,61.3576
PETS2009-S2L2-cropped.xml,59,39,552.6241,150.9108,29.7916,65.1917
PETS2009-S2L2-cropped.xml,59,40,355.1879,211.9744,26.4669,79.4995
PETS2009-S2L2-cropped.xml,59,41,565.5534,155.5021,24.74,61.1042
PETS2009-S2L2-cropped.xml,60,1,231.3225,235.5525,29.905,76.555
PETS2009-S2L2-cropped.xml,60,2,576.2589,187.388,28.0353,82.2469
PETS2009-S2L2-cropped.xml,60,3,536.8257,189.4898,38.367,76.4785
PETS2009-S2L2-cropped.xml,60,5,440.2699,176.1762,22.235,71.6969
PETS2009-S2L2-cropped.xml,60,6,503.6725,154.7061,29.925,61.2421
PETS2009-S2L2-cropped.xml,60,7,498.1822,138.9094,23.0706,57.0763
PETS2009-S2L2-cropped.xml,60,8,326.1469,188.8346,27.6235,74.6188
PETS2009-S2L2-cropped.xml,60,9,291.3993,197.5548,21.8946,70.51
PETS2009-S2L2-cropped.xml,60,10,380.1262,156.0295,24.4273,69.9345
PETS2009-S2L2-cropped.xml,60,11,241.215,300.3159,39.1299,98.475
PETS2009-S2L2-cropped.xml,60,13,256.8462,201.1055,26.4621,78.3709
PETS2009-S2L2-cropped.xml,60,14,335.293,165.155,22.2421,60.665
PETS2009-S2L2-cropped.xml,60,15,209.1239,278.4827,38.1452,105.8411
PETS2009-S2L2-cropped.xml,60,18,551.1331,175.3274,26.3931,77.5928
PETS2009-S2L2-cropped.xml,60,20,355.1212,198.2896,24.5442,78.2142
PETS2009-S2L2-cropped.xml,60,21,389.9083,190.9976,21.9649,65.0092
PETS2009-S2L2-cropped.xml,60,22,368.4629,259.9421,30.43,95.97
PETS2009-S2L2-cropped.xml,60,23,410.5324,237.247,25.4349,82.8375
PETS2009-S2L2-cropped.xml,60,25,443.9094,265.579,35.8814,93.0983
PETS2009-S2L2-cropped.xml,60,27,233.7601,217.3768,25.6614,78.4458
PETS2009-S2L2-cropped.xml,60,29,389.2407,254.3966,29.3325,90.2233
PETS2009-S2L2-cropped.xml,60,30,636.893,258.0071,30.1563,102.6012
PETS2009-S2L2-cropped.xml,60,32,518.8885,285.1058,34.6381,103.3685
PETS2009-S2L2-cropped.xml,60,33,545.105,282.6702,31.495,91.89
PETS2009-S2L2-cropped.xml,60,34,377.1185,282.3117,31.9328,109.1802
PETS2009-S2L2-cropped.xml,60,35,174.5017,225.2421,31.0322,87.1163
PETS2009-S2L2-cropped.xml,60,37,671.6449,213.7937,28.4359,81.7401
PETS2009-S2L2-cropped.xml,60,38,587.3886,144.5668,19.0536,61.2891
PETS2009-S2L2-cropped.xml,60,39,558.1124,150.2025,28.0333,65.035
PETS2009-S2L2-cropped.xml,60,40,359.0178,212.3117,26.8246,79.3608
PETS2009-S2L2-cropped.xml,60,41,559.1703,155.6604,24.88,61.0558
PETS2009-S2L2-cropped.xml,61,1,235.7021,236.3285,29.9149,76.8226
PETS2009-S2L2-cropped.xml,61,2,576.7094,186.4014,28.0463,82.0121
PETS2009-S2L2-cropped.xml,61,3,530.6868,190.628,39.006,76.7989
PETS2009-S2L2-cropped.xml,61,5,442.1575,176.7854,22.4851,72.1708
PETS2009-S2L2-cropped.xml,61,6,509.0608,154.5524,29.875,60.67
PETS2009-S2L2-cropped.xml,61,7,503.6482,139.7663,22.9487,57.7436
PETS2009-S2L2-cropped.xml,61,8,329.2223,189.3387,27.6754,74.7585
PETS2009-S2L2-cropped.xml,61,9,293.2895,198.6667,22.1182,70.9636
PETS2009-S2L2-cropped.xml,61,10,383.9421,156.7631,24.2521,69.6811
PETS2009-S2L2-cropped.xml,61,11,245.4576,301.9087,39.7901,98.9474
PETS2009-S2L2-cropped.xml,61,12,266.2234,154.5721,24.9224,61.2099
PETS2009-S2L2-cropped.xml,61,13,261.1919,202.1185,26.8137,78.4769
PETS2009-S2L2-cropped.xml,61,14,339.3731,165.7928,22.69,60.415
PETS2009-S2L2-cropped.xml,61,15,215.9377,276.6931,38.0173,105.1659
PETS2009-S2L2-cropped.xml,61,18,551.7115,174.205,26.2474,77.3
PETS2009-S2L2-cropped.xml,61,20,359.9284,198.9145,24.48,78.358
PETS2009-S2L2-cropped.xml,61,21,396.1192,190.642,22.0746,64.6708
PETS2009-S2L2-cropped.xml,61,22,373.878,261.1212,30.4434,96.325
PETS2009-S2L2-cropped.xml,61,23,416.1042,238.7149,25.8457,83.1711
PETS2009-S2L2-cropped.xml,61,25,449.4015,266.6721,36.1179,93.3163
PETS2009-S2L2-cropped.xml,61,27,238.7348,218.2597,26.0182,78.7661
PETS2009-S2L2-cropped.xml,61,29,394.1877,255.5015,29.648,90.8221
PETS2009-S2L2-cropped.xml,61,30,643.5803,259.8393,29.9062,103.4499
PETS2009-S2L2-cropped.xml,61,32,523.915,285.9625,34.84,103.415
PETS2009-S2L2-cropped.xml,61,33,550.4568,283.2046,31.57,91.4888
PETS2009-S2L2-cropped.xml,61,34,376.7747,282.2825,31.6627,109.1614
PETS2009-S2L2-cropped.xml,61,35,178.8915,225.7422,31.0199,87.0998
PETS2009-S2L2-cropped.xml,61,37,672.5184,215.9575,28.3875,82.2281
PETS2009-S2L2-cropped.xml,61,38,591.0403,143.9089,18.77,61.1939
PETS2009-S2L2-cropped.xml,61,39,563.4273,149.4942,26.4118,64.8783
PETS2009-S2L2-cropped.xml,61,40,362.1482,212.891,27.0597,79.2247
PETS2009-S2L2-cropped.xml,61,41,552.7875,155.8192,25.02,61.0078
PETS2009-S2L2-cropped.xml,62,1,240.0813,237.1042,29.9246,77.0901
PETS2009-S2L2-cropped.xml,62,2,577.2503,185.4507,28.0579,81.73
PETS2009-S2L2-cropped.xml,62,3,524.502,191.6839,39.3032,77.2874
PETS2009-S2L2-cropped.xml,62,5,444.045,177.3947,22.7354,72.645
PETS2009-S2L2-cropped.xml,62,6,514.451,154.3928,29.8184,60.1085
PETS2009-S2L2-cropped.xml,62,7,509.0958,140.7888,22.8195,58.5892
PETS2009-S2L2-cropped.xml,62,8,332.4676,189.84,27.6785,74.8251
PETS2009-S2L2-cropped.xml,62,9,295.2742,199.7329,22.3218,71.3764
PETS2009-S2L2-cropped.xml,62,10,387.7489,157.4583,24.1782,69.3292
PETS2009-S2L2-cropped.xml,62,11,249.7002,303.5016,40.4504,99.42
PETS2009-S2L2-cropped.xml,62,12,269.4306,155.0534,24.4893,61.4638
PETS2009-S2L2-cropped.xml,62,13,265.5373,203.1315,27.1646,78.5831
PETS2009-S2L2-cropped.xml,62,14,343.4529,166.4309,23.1378,60.165
PETS2009-S2L2-cropped.xml,62,15,223.4696,274.9266,37.3498,104.1089
PETS2009-S2L2-cropped.xml,62,18,552.2901,173.0847,26.1,77.0078
PETS2009-S2L2-cropped.xml,62,20,365.2326,199.2675,24.4233,78.5022
PETS2009-S2L2-cropped.xml,62,21,402.3299,190.2864,22.1837,64.3328
PETS2009-S2L2-cropped.xml,62,22,379.2939,262.2996,30.457,96.68
PETS2009-S2L2-cropped.xml,62,23,421.6672,240.1616,26.315,83.3341
PETS2009-S2L2-cropped.xml,62,25,455.1907,267.5583,36.3029,93.4737
PETS2009-S2L2-cropped.xml,62,27,243.7367,219.15,26.395,79.09
PETS2009-S2L2-cropped.xml,62,29,399.1584,256.6244,29.836,91.319
PETS2009-S2L2-cropped.xml,62,30,650.158,261.6918,29.8678,104.1838
PETS2009-S2L2-cropped.xml,62,32,528.9475,286.8163,35.0401,103.4626
PETS2009-S2L2-cropped.xml,62,33,555.8992,283.6594,31.645,91.0871
PETS2009-S2L2-cropped.xml,62,34,376.6143,282.2819,31.3902,109.1006
PETS2009-S2L2-cropped.xml,62,35,183.1641,226.3966,31.0074,87.0502
PETS2009-S2L2-cropped.xml,62,37,673.732,218.0225,28.2831,82.6597
PETS2009-S2L2-cropped.xml,62,38,594.5175,143.2945,18.7479,61.0622
PETS2009-S2L2-cropped.xml,62,39,568.4191,148.7858,25.0431,64.7217
PETS2009-S2L2-cropped.xml,62,40,364.69,213.7156,27.1204,79.1315
PETS2009-S2L2-cropped.xml,62,41,546.405,155.9784,25.1599,60.96
PETS2009-S2L2-cropped.xml,63,1,244.4599,237.8797,29.9337,77.3578
PETS2009-S2L2-cropped.xml,63,2,577.8577,184.5264,28.07,81.413
PETS2009-S2L2-cropped.xml,63,3,518.2543,192.6276,39.1345,78.0049
PETS2009-S2L2-cropped.xml,63,5,445.9103,178.0042,22.9857,73.1146
PETS2009-S2L2-cropped.xml,63,6,519.8474,154.2126,29.7393,59.5843
PETS2009-S2L2-cropped.xml,63,7,514.4798,141.8631,22.6948,59.4902
PETS2009-S2L2-cropped.xml,63,8,335.8047,190.3401,27.6553,74.8521
PETS2009-S2L2-cropped.xml,63,9,297.4337,200.7139,22.488,71.7139
PETS2009-S2L2-cropped.xml,63,10,391.5505,158.1327,24.1585,68.9239
PETS2009-S2L2-cropped.xml,63,11,253.9316,305.0969,41.0994,99.8903
PETS2009-S2L2-cropped.xml,63,12,272.618,155.5209,24.0711,61.7143
PETS2009-S2L2-cropped.xml,63,13,269.8825,204.1446,27.5149,78.6892
PETS2009-S2L2-cropped.xml,63,14,347.5326,167.0692,23.5858,59.915
PETS2009-S2L2-cropped.xml,63,15,231.6034,273.0979,36.3615,102.9072
PETS2009-S2L2-cropped.xml,63,18,552.8689,171.9648,25.9526,76.7158
PETS2009-S2L2-cropped.xml,63,20,371.6148,199.0294,24.3923,78.6482
PETS2009-S2L2-cropped.xml,63,21,408.532,189.9387,22.2913,64.007
PETS2009-S2L2-cropped.xml,63,22,384.7105,263.4775,30.4708,97.0351
PETS2009-S2L2-cropped.xml,63,23,427.2257,241.5975,26.8161,83.4053
PETS2009-S2L2-cropped.xml,63,25,461.277,268.2381,36.4364,93.5707
PETS2009-S2L2-cropped.xml,63,27,248.7365,220.0422,26.7724,79.4138
PETS2009-S2L2-cropped.xml,63,29,404.1527,257.7653,29.8965,91.7143
PETS2009-S2L2-cropped.xml,63,30,656.586,263.5715,30.1178,104.7611
PETS2009-S2L2-cropped.xml,63,32,533.9802,287.67,35.2404,103.5101
PETS2009-S2L2-cropped.xml,63,33,561.3779,284.0825,31.72,90.685
PETS2009-S2L2-cropped.xml,63,34,376.5529,282.2965,31.1168,109.017
PETS2009-S2L2-cropped.xml,63,35,187.4739,227.2153,30.995,87.1196
PETS2009-S2L2-cropped.xml,63,37,675.4081,219.9538,28.1021,83.0147
PETS2009-S2L2-cropped.xml,63,38,597.8207,142.7234,18.9877,60.8941
PETS2009-S2L2-cropped.xml,63,39,572.9707,148.0775,24.0181,64.565
PETS2009-S2L2-cropped.xml,63,40,366.8319,214.7209,27.0381,79.0813
PETS2009-S2L2-cropped.xml,63,41,540.0224,156.1377,25.2996,60.9122
PETS2009-S2L2-cropped.xml,64,1,248.838,238.6557,29.9421,77.6258
PETS2009-S2L2-cropped.xml,64,2,578.5012,183.6161,28.0822,81.0769
PETS2009-S2L2-cropped.xml,64,3,511.9437,193.4594,38.4997,78.9516
PETS2009-S2L2-cropped.xml,64,5,447.7001,178.6151,23.2348,73.5685
PETS2009-S2L2-cropped.xml,64,6,525.2597,153.9798,29.6029,59.1534
PETS2009-S2L2-cropped.xml,64,7,519.7041,142.8642,22.5925,60.3098
PETS2009-S2L2-cropped.xml,64,8,339.1715,190.8398,27.6217,74.8633
PETS2009-S2L2-cropped.xml,64,9,299.8312,201.5792,22.6029,71.9495
PETS2009-S2L2-cropped.xml,64,10,395.35,158.7989,24.16,68.4979
PETS2009-S2L2-cropped.xml,64,11,258.1238,306.7007,41.7084,100.3528
PETS2009-S2L2-cropped.xml,64,12,275.7562,155.9547,23.6904,61.9568
PETS2009-S2L2-cropped.xml,64,13,274.2275,205.1575,27.865,78.795
PETS2009-S2L2-cropped.xml,64,14,351.6121,167.7075,24.0342,59.665
PETS2009-S2L2-cropped.xml,64,15,240.1629,271.1275,35.3031,101.8119
PETS2009-S2L2-cropped.xml,64,18,553.4475,170.8452,25.805,76.4242
PETS2009-S2L2-cropped.xml,64,20,379.5483,197.9378,24.426,78.7992
PETS2009-S2L2-cropped.xml,64,21,414.705,189.6179,22.3951,63.7226
PETS2009-S2L2-cropped.xml,64,22,390.1275,264.6552,30.485,97.3903
PETS2009-S2L2-cropped.xml,64,23,432.7826,243.0293,27.33,83.4403
PETS2009-S2L2-cropped.xml,64,25,467.5817,268.7664,36.5321,93.6234
PETS2009-S2L2-cropped.xml,64,27,253.7031,220.9336,27.1318,79.7337
PETS2009-S2L2-cropped.xml,64,29,409.1646,258.9195,29.8632,92.0349
PETS2009-S2L2-cropped.xml,64,30,662.8643,265.4781,30.6562,105.1812
PETS2009-S2L2-cropped.xml,64,32,539.0132,288.5239,35.4413,103.5578
PETS2009-S2L2-cropped.xml,64,33,566.8482,284.5062,31.7935,90.2994
PETS2009-S2L2-cropped.xml,64,34,376.5306,282.317,30.8431,108.9241
PETS2009-S2L2-cropped.xml,64,35,191.9085,228.211,30.9826,87.4161
PETS2009-S2L2-cropped.xml,64,37,677.5464,221.7516,27.8443,83.2931
PETS2009-S2L2-cropped.xml,64,38,600.9962,142.1838,19.4203,60.6993
PETS2009-S2L2-cropped.xml,64,39,577.0821,147.3692,23.3367,64.4083
PETS2009-S2L2-cropped.xml,64,40,368.7542,215.8143,26.873,79.0582
PETS2009-S2L2-cropped.xml,64,41,533.6394,156.2967,25.4387,60.8642
PETS2009-S2L2-cropped.xml,65,1,253.2158,239.4321,29.95,77.8942
PETS2009-S2L2-cropped.xml,65,2,579.159,182.7111,28.0942,80.7331
PETS2009-S2L2-cropped.xml,65,3,505.5868,194.2089,37.5224,80.0668
PETS2009-S2L2-cropped.xml,65,5,449.2996,179.2306,23.4795,73.983
PETS2009-S2L2-cropped.xml,65,6,530.7016,153.6496,29.3607,58.8948
PETS2009-S2L2-cropped.xml,65,7,524.6324,143.6709,22.5351,60.9138
PETS2009-S2L2-cropped.xml,65,8,342.5261,191.3391,27.585,74.87
PETS2009-S2L2-cropped.xml,65,9,302.4668,202.3287,22.6664,72.0833
PETS2009-S2L2-cropped.xml,65,10,399.1439,159.4615,24.1665,68.0779
PETS2009-S2L2-cropped.xml,65,11,262.2161,308.3264,42.2149,100.7957
PETS2009-S2L2-cropped.xml,65,12,278.804,156.3259,23.3798,62.1849
PETS2009-S2L2-cropped.xml,65,13,278.5725,206.1704,28.215,78.9008
PETS2009-S2L2-cropped.xml,65,14,355.6943,168.3398,24.4694,59.4185
PETS2009-S2L2-cropped.xml,65,15,248.9917,268.9925,34.3202,100.9432
PETS2009-S2L2-cropped.xml,65,18,554.0261,169.7253,25.6574,76.1322
PETS2009-S2L2-cropped.xml,65,20,388.7642,196.1331,24.5791,78.9596
PETS2009-S2L2-cropped.xml,65,21,420.8061,189.3646,22.491,63.542
PETS2009-S2L2-cropped.xml,65,22,395.5446,265.8331,30.4992,97.7459
PETS2009-S2L2-cropped.xml,65,23,438.3388,244.4598,27.8476,83.4651
PETS2009-S2L2-cropped.xml,65,25,474.0047,269.2131,36.6073,93.6523
PETS2009-S2L2-cropped.xml,65,27,258.5871,221.8228,27.4463,80.0437
PETS2009-S2L2-cropped.xml,65,29,414.1864,260.0808,29.7791,92.3153
PETS2009-S2L2-cropped.xml,65,30,669.0327,267.4044,31.4063,105.4857
PETS2009-S2L2-cropped.xml,65,32,544.0464,289.3779,35.6429,103.6058
PETS2009-S2L2-cropped.xml,65,33,572.2522,284.9636,31.862,89.9713
PETS2009-S2L2-cropped.xml,65,34,376.5192,282.339,30.5691,108.8281
PETS2009-S2L2-cropped.xml,65,35,196.5035,229.3675,30.9701,87.9492
PETS2009-S2L2-cropped.xml,65,37,680.0238,223.4515,27.5296,83.515
PETS2009-S2L2-cropped.xml,65,38,604.103,141.6608,19.957,60.49
PETS2009-S2L2-cropped.xml,65,39,580.8703,146.6608,22.908,64.2516
PETS2009-S2L2-cropped.xml,65,40,370.5436,216.9138,26.675,79.0462
PETS2009-S2L2-cropped.xml,65,41,527.2547,156.4551,25.5748,60.8164
PETS2009-S2L2-cropped.xml,66,1,257.5939,240.2084,29.9579,78.1622
PETS2009-S2L2-cropped.xml,66,2,579.821,181.8072,28.1058,80.3869
PETS2009-S2L2-cropped.xml,66,3,499.2033,194.9232,36.3724,81.2619
PETS2009-S2L2-cropped.xml,66,5,450.5455,179.855,23.7155,74.3247
PETS2009-S2L2-cropped.xml,66,6,536.1838,153.1868,28.9741,58.8706
PETS2009-S2L2-cropped.xml,66,7,529.1575,144.1984,22.5392,61.208
PETS2009-S2L2-cropped.xml,66,8,345.8239,191.838,27.5483,74.8767
PETS2009-S2L2-cropped.xml,66,9,305.2775,202.993,22.6922,72.142
PETS2009-S2L2-cropped.xml,66,10,402.921,160.1189,24.1689,67.6987
PETS2009-S2L2-cropped.xml,66,11,266.1226,309.9933,42.5305,101.2025
PETS2009-S2L2-cropped.xml,66,12,281.7289,156.6117,23.1652,62.3939
PETS2009-S2L2-cropped.xml,66,13,282.9175,207.1835,28.5651,79.0069
PETS2009-S2L2-cropped.xml,66,14,359.7866,168.9511,24.8603,59.1842
PETS2009-S2L2-cropped.xml,66,15,257.9776,266.7492,33.4363,100.2803
PETS2009-S2L2-cropped.xml,66,18,554.6049,168.605,25.51,75.84
PETS2009-S2L2-cropped.xml,66,20,398.1326,194.2266,24.8948,79.1327
PETS2009-S2L2-cropped.xml,66,21,426.7743,189.2366,22.5724,63.5543
PETS2009-S2L2-cropped.xml,66,22,400.9523,267.0165,30.5174,98.1034
PETS2009-S2L2-cropped.xml,66,23,443.8949,245.89,28.365,83.49
PETS2009-S2L2-cropped.xml,66,25,480.4749,269.6275,36.6741,93.6717
PETS2009-S2L2-cropped.xml,66,27,263.3184,222.7085,27.6777,80.3353
PETS2009-S2L2-cropped.xml,66,29,419.2125,261.2448,29.675,92.5796
PETS2009-S2L2-cropped.xml,66,30,675.1418,269.3415,32.2704,105.7278
PETS2009-S2L2-cropped.xml,66,32,549.0799,290.2321,35.845,103.6542
PETS2009-S2L2-cropped.xml,66,33,577.4881,285.506,31.9178,89.7876
PETS2009-S2L2-cropped.xml,66,34,376.5073,282.361,30.2947,108.7319
PETS2009-S2L2-cropped.xml,66,35,201.2583,230.6317,30.9578,88.6353
PETS2009-S2L2-cropped.xml,66,37,682.6838,225.0987,27.1836,83.7061
PETS2009-S2L2-cropped.xml,66,38,607.1828,141.1444,20.535,60.275
PETS2009-S2L2-cropped.xml,66,39,584.4841,145.9522,22.6158,64.0947
PETS2009-S2L2-cropped.xml,66,40,372.1783,217.9423,26.4674,79.0379
PETS2009-S2L2-cropped.xml,66,41,520.8656,156.6123,25.7022,60.771
PETS2009-S2L2-cropped.xml,67,1,261.9723,240.9842,29.9663,78.43
PETS2009-S2L2-cropped.xml,67,2,580.483,180.9026,28.1178,80.0408
PETS2009-S2L2-cropped.xml,67,3,492.8046,195.6508,35.1904,82.4557
PETS2009-S2L2-cropped.xml,67,5,451.3094,180.4913,23.939,74.5676
PETS2009-S2L2-cropped.xml,67,6,541.7065,152.5916,28.4433,59.0808
PETS2009-S2L2-cropped.xml,67,7,533.2793,144.4469,22.6048,61.1919
PETS2009-S2L2-cropped.xml,67,8,349.0174,192.3367,27.5117,74.8833
PETS2009-S2L2-cropped.xml,67,9,308.178,203.6146,22.6977,72.1625
PETS2009-S2L2-cropped.xml,67,10,406.6549,160.7626,24.1605,67.4211
PETS2009-S2L2-cropped.xml,67,11,269.7756,311.7162,42.5855,101.5601
PETS2009-S2L2-cropped.xml,67,12,284.5307,156.8118,23.0466,62.584
PETS2009-S2L2-cropped.xml,67,13,287.2659,208.1963,28.9044,79.1194
PETS2009-S2L2-cropped.xml,67,14,363.9044,169.5096,25.1402,58.9803
PETS2009-S2L2-cropped.xml,67,15,267.0461,264.5021,32.624,99.7544
PETS2009-S2L2-cropped.xml,67,18,555.1835,167.4848,25.3626,75.5479
PETS2009-S2L2-cropped.xml,67,20,406.4832,192.8564,25.3729,79.3184
PETS2009-S2L2-cropped.xml,67,21,432.5612,189.2789,22.6338,63.8296
PETS2009-S2L2-cropped.xml,67,22,406.3285,268.2183,30.5504,98.466
PETS2009-S2L2-cropped.xml,67,23,449.4512,247.3203,28.8824,83.515
PETS2009-S2L2-cropped.xml,67,25,486.9456,270.0219,36.7333,93.6883
PETS2009-S2L2-cropped.xml,67,27,267.8416,223.5898,27.7958,80.6022
PETS2009-S2L2-cropped.xml,67,29,424.2396,262.4094,29.565,92.8387
PETS2009-S2L2-cropped.xml,67,30,681.2272,271.2833,33.1792,105.945
PETS2009-S2L2-cropped.xml,67,32,554.1135,291.0861,36.0471,103.7022
PETS2009-S2L2-cropped.xml,67,33,582.4131,286.2055,31.9498,89.871
PETS2009-S2L2-cropped.xml,67,34,376.4953,282.383,30.0199,108.6359
PETS2009-S2L2-cropped.xml,67,35,206.1682,231.9294,30.9458,89.3511
PETS2009-S2L2-cropped.xml,67,37,685.4155,226.7246,26.825,83.8849
PETS2009-S2L2-cropped.xml,67,38,610.255,140.63,21.125,60.0583
